candidate_id,case_id,pool,engine,method_id,route_id,outcome_type_hint,plan_side,plan_artifact,normalized_tags,tag_families_present,plan_parse_success,feature_parse_success,root_node_type,node_count,scan_node_count,join_node_count,aggregate_node_count,sort_node_count,materialize_node_count,planning_time_ms,execution_time_ms,total_actual_time_root_ms,total_shared_blks_hit,total_shared_blks_read,total_shared_blks_dirtied,total_shared_blks_written,root_plan_rows,root_actual_rows,root_total_cost,max_row_estimate_error_node_type,max_row_estimate_error_ratio,main_operator_families,scan_types,join_types,aggregate_types,sort_types,materialize_types
sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0022__pg,LONGTAIL_0022,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0022__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:null_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,11,4,2,1,2,0,0.44,0.164,0.099,23,0,0,0,2407,3,362.079999999999984,Sort,802.333333333333371,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan",Hash Join,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0022__pg,LONGTAIL_0022,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0022__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:null_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,11,4,2,1,2,0,0.441,0.142,0.08,23,0,0,0,2407,3,362.079999999999984,Sort,802.333333333333371,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan",Hash Join,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0023__pg,LONGTAIL_0023,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,speedup,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0023__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|sql_feature:secondary:expression_complexity|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,12,5,2,2,1,0,0.416,0.168,0.097,23,0,0,0,423,5,130.199999999999989,Seq Scan,224.285714285714278,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan",Hash Join,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0023__pg,LONGTAIL_0023,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,speedup,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0023__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|sql_feature:secondary:expression_complexity|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,12,5,2,2,1,0,0.396,0.155,0.087,23,0,0,0,423,5,130.199999999999989,Seq Scan,224.285714285714278,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan",Hash Join,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0024__pg,LONGTAIL_0024,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0024__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,8,3,1,1,2,0,0.428,0.121,0.071,19,0,0,0,379,3,127.890000000000001,Seq Scan,226,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan",Hash Join,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0024__pg,LONGTAIL_0024,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0024__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,8,3,1,1,2,0,0.397,0.111,0.064,19,0,0,0,379,3,127.890000000000001,Seq Scan,226,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan",Hash Join,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__PERF_0006__pg,PERF_0006,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0006__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:expression_complexity|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,3,1,0,1,1,0,0.413,0.112,0.068,6,0,0,0,150,2,36.369999999999997,Seq Scan,75.666666666666671,"scan,aggregate,sort",Seq Scan,,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__PERF_0006__pg,PERF_0006,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0006__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:expression_complexity|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Sort,3,1,0,1,1,0,0.351,0.105,0.062,6,0,0,0,150,2,36.369999999999997,Seq Scan,75.666666666666671,"scan,aggregate,sort",Seq Scan,,Aggregate,Sort,
sqlglot__sqlglot_optimize_same_dialect__PERF_0007__pg,PERF_0007,performance,pg,sqlglot,sqlglot_optimize_same_dialect,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0007__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:scan|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Aggregate,2,1,0,1,0,0,0.247,0.072,0.026,2,0,0,0,1,1,31.170000000000002,Seq Scan,2,"scan,aggregate",Seq Scan,,Aggregate,,
sqlglot__sqlglot_optimize_same_dialect__PERF_0007__pg,PERF_0007,performance,pg,sqlglot,sqlglot_optimize_same_dialect,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0007__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:scan|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Aggregate,2,1,0,1,0,0,0.238,0.079,0.026,2,0,0,0,1,1,31.170000000000002,Seq Scan,2,"scan,aggregate",Seq Scan,,Aggregate,,
sqlglot__sqlglot_optimize_same_dialect__PERF_0033__pg,PERF_0033,performance,pg,sqlglot,sqlglot_optimize_same_dialect,regression,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0033__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,10,3,2,1,3,0,0.708,0.141,0.077,51,0,0,0,1,1,49.170000000000002,Seq Scan,815,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0033__pg,PERF_0033,performance,pg,sqlglot,sqlglot_optimize_same_dialect,regression,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0033__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,true,true,Limit,10,3,2,1,3,0,0.584,0.135,0.071,51,0,0,0,1,1,49.170000000000002,Seq Scan,815,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0034__pg,PERF_0034,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0034__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,44,15,12,4,6,0,1.252,0.396,0.231,278,0,0,0,3,2,197.150000000000006,Seq Scan,1510,"scan,join,aggregate,sort,other","Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0034__pg,PERF_0034,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0034__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,47,16,12,5,7,0,1.359,0.397,0.202,253,0,0,0,3,2,170.189999999999998,Seq Scan,1510,"scan,join,aggregate,sort,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Nested Loop","Aggregate,Group","Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0035__pg,PERF_0035,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0035__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,5,1,3,2,0.89,0.296,0.148,223,0,0,0,1,2,89.230000000000004,Seq Scan,377.5,"scan,join,aggregate,sort,materialize,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Merge Join,Nested Loop",Aggregate,"Limit,Sort",Materialize
sqlglot__sqlglot_optimize_same_dialect__PERF_0035__pg,PERF_0035,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0035__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,19,7,5,1,3,0,0.95,0.251,0.156,271,0,0,0,1,2,121.310000000000002,Seq Scan,377.5,"scan,join,aggregate,sort,other","CTE Scan,Index Scan,Seq Scan","Hash Join,Nested Loop",Aggregate,"Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0056__pg,PERF_0056,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0056__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,21,7,4,2,3,0,0.569,0.253,0.137,118,0,0,0,67,1,18221.610000000000582,Hash Join,932.100000000000023,"scan,join,aggregate,sort,other",Seq Scan,Hash Join,Aggregate,"Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0056__pg,PERF_0056,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,rewrite,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0056__pg/rewrite_plan.json,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,true,true,Limit,27,8,6,2,5,0,0.827,0.31,0.158,88,0,0,0,67,1,629.730000000000018,Seq Scan,1850,"scan,join,aggregate,sort,other","Seq Scan,Subquery Scan","Hash Join,Merge Join",Aggregate,"Limit,Sort",
sqlglot__sqlglot_optimize_same_dialect__PERF_0077__pg,PERF_0077,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,source,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/sqlglot__sqlglot_optimize_same_dialect__PERF_0077__pg/source_plan.json,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,true,true,Aggregate,11,4,3,1,0,0,0.617,0.137,0.089,23,0,0,0,1,1,125.420000000000002,Seq Scan,680,"scan,join,aggregate,other",Seq Scan,Hash Join,Aggregate,,
