case_id,pool,engine,route_id,validity_outcome,execution_status_observed,consistency_check_status,source_sql_path,generated_sql_path,schema_path,witness_data_path,source_output_path,generated_output_path,result_check_path,timing_eligible,speedup_eligible,exclusion_reason,expected_timing_output_path,caveat
PERF_0008,performance,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0008/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/mysql/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0008/schema/ddl_mysql.sql,cases/PERF/PERF_0008/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0008/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0008/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0008/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0008/mysql/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0008_mysql_validation; MySQL-only witness validation.; Validation used the configured MYSQL_DATABASE and transient case-local tables.; No PostgreSQL or Spark validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0008,performance,spark,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0008/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/spark/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0008/schema/ddl_spark.sql,cases/PERF/PERF_0008/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0008/spark/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0008/spark/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0008/spark/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0008/spark/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; spark PERF backfill package for legacy-artifact-only Common-core performance cases; notes_link=reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_backfill_perf4_01/materialization_notes.md; validation_command=perf_0008_spark_validation; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0013,performance,pg,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0013/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/pg/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0013/schema/ddl_pg.sql,cases/PERF/PERF_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/pg/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/pg/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/pg/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0013/pg/direct_llm_same_engine_rewrite.json,common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0013_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected.
PERF_0013,performance,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0013/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/mysql/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0013/schema/ddl_mysql.sql,cases/PERF/PERF_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0013/mysql/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0013_mysql_validation; MySQL-only witness validation.; Validation used the configured MYSQL_DATABASE and transient case-local tables.; No PostgreSQL or Spark validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0013,performance,spark,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0013/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/spark/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0013/schema/ddl_spark.sql,cases/PERF/PERF_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/spark/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/spark/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0013/spark/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0013/spark/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; spark PERF backfill package for legacy-artifact-only Common-core performance cases; notes_link=reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_backfill_perf4_01/materialization_notes.md; validation_command=perf_0013_spark_validation; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0017,performance,pg,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0017/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/pg/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0017/schema/ddl_pg.sql,cases/PERF/PERF_0017/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/pg/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/pg/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/pg/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0017/pg/direct_llm_same_engine_rewrite.json,common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0017_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected.
PERF_0017,performance,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0017/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/mysql/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0017/schema/ddl_mysql.sql,cases/PERF/PERF_0017/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0017/mysql/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0017_mysql_validation; MySQL-only witness validation.; Validation used the configured MYSQL_DATABASE and transient case-local tables.; No PostgreSQL or Spark validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0017,performance,spark,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0017/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/spark/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0017/schema/ddl_spark.sql,cases/PERF/PERF_0017/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/spark/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/spark/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0017/spark/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0017/spark/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0017_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0019,performance,pg,direct_llm_same_engine_rewrite,execution_failed,execution_failed,not_checked_execution_failed,cases/PERF/PERF_0019/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/pg/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0019/schema/ddl_pg.sql,cases/PERF/PERF_0019/validation/pg_witness_data.sql,,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/pg/direct_llm_same_engine_rewrite/result_check.json,no,no,execution_failed,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0019/pg/direct_llm_same_engine_rewrite.json,common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0019_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected. ; timing exclusion follows execution failure from validity phase
PERF_0019,performance,mysql,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0019/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/mysql/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0019/schema/ddl_mysql.sql,cases/PERF/PERF_0019/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/mysql/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/mysql/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/mysql/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0019/mysql/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0019_mysql_validation; MySQL-only witness validation.; Validation used the configured MYSQL_DATABASE and transient case-local tables.; No PostgreSQL or Spark validation is implied.; No admission, promotion, or common-core claim is made."
PERF_0019,performance,spark,direct_llm_same_engine_rewrite,match_exact,executed,match_exact,cases/PERF/PERF_0019/source.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/spark/direct_llm_same_engine_rewrite.sql,cases/PERF/PERF_0019/schema/ddl_spark.sql,cases/PERF/PERF_0019/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/spark/direct_llm_same_engine_rewrite/source.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/spark/direct_llm_same_engine_rewrite/generated.tsv,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_execution_01/workspaces/PERF_0019/spark/direct_llm_same_engine_rewrite/result_check.json,yes,yes,,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_01/timings/PERF_0019/spark/direct_llm_same_engine_rewrite.json,"common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate ; manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0019_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
